price_jod,city,district,neighborhood,property_type,area,bedrooms,bathrooms,floor,building_age,furnished,latitude,longitude,condition_score
101060.73,Amman,Khalda,Medical City Side,house,73.4,5,2,1,11,no,31.999738,35.852621,0.719
151896.91,Amman,Abdoun,North Abdoun,apartment,118.5,4,2,2,1,no,31.949479,35.881108,0.315
186660.21,Amman,Dabouq,Royal Area,apartment,142.4,3,3,0,4,yes,31.980188,35.840224,0.653
167561.03,Amman,Dabouq,Dabouq Villas,apartment,159.4,3,2,0,8,yes,31.98121,35.826029,0.665
145817.16,Amman,Dabouq,Royal Area,apartment,144.4,5,1,5,20,no,31.973241,35.83609,0.628
76338.75,Amman,Marj Al Hamam,New Marj,apartment,116.3,2,3,5,7,no,31.89908,35.826993,0.608
124209.1,Amman,Shmeisani,Business District,house,121.0,2,5,2,19,no,31.968515,35.895379,0.923
71321.27,Amman,Sweifieh,7th Circle Side,house,82.5,1,2,1,22,no,31.970657,35.854765,0.577
204291.73,Amman,Al Rabieh,Rabieh Main,house,177.8,4,2,4,21,yes,31.979924,35.869373,0.594
256243.35,Amman,Abdoun,Embassy Area,apartment,193.5,4,2,3,12,yes,31.94797,35.897381,0.813
65547.66,Amman,Sweifieh,Residential Sweifieh,apartment,60.0,4,1,5,15,yes,31.960806,35.865792,0.679
145545.39,Amman,Marj Al Hamam,Airport Road Side,house,190.7,4,4,0,12,no,31.887373,35.830713,0.447
290146.5,Amman,Dabouq,Royal Area,house,206.5,3,2,3,3,no,31.985813,35.828657,0.49
160944.17,Amman,Shmeisani,Park Side,house,182.3,1,3,4,12,no,31.96322,35.902223,0.594
144411.24,Amman,Dabouq,Western Dabouq,house,115.2,3,2,0,6,no,31.971614,35.838145,0.5
190397.87,Amman,Khalda,University Street,house,211.4,2,1,3,22,yes,32.017508,35.842524,0.716
63606.86,Amman,Dabouq,Royal Area,apartment,60.0,3,2,1,8,no,31.97674,35.847128,0.608
156856.65,Amman,Shmeisani,Business District,house,162.6,3,3,3,7,yes,31.971503,35.890633,0.273
97210.59,Amman,Jubeiha,Northern Jubeiha,house,101.8,4,3,6,17,yes,32.005804,35.882504,0.727
103782.49,Amman,Marj Al Hamam,New Marj,apartment,142.9,4,3,4,6,no,31.912142,35.827925,0.511
115814.27,Amman,Jubeiha,Northern Jubeiha,house,122.9,3,2,2,12,yes,32.009635,35.869902,0.937
160608.31,Amman,Deir Ghbar,Upper Deir Ghbar,apartment,168.3,2,2,0,10,no,31.946023,35.864787,0.697
78903.61,Amman,Khalda,University Street,house,93.8,2,1,7,11,no,31.988281,35.834207,0.515
229805.53,Amman,Khalda,University Street,house,214.2,3,1,8,1,no,32.004171,35.843106,0.514
114640.26,Amman,Dabouq,Western Dabouq,house,99.6,2,1,3,10,no,31.977726,35.825145,0.593
212151.25,Amman,Al Rabieh,Rabieh Main,house,212.6,3,2,3,17,yes,31.992456,35.874049,0.459
199842.76,Amman,Jubeiha,University Area,house,209.6,2,3,4,2,no,32.015783,35.868349,0.703
157129.93,Amman,Abdoun,North Abdoun,apartment,129.3,3,2,1,13,yes,31.939389,35.875193,0.583
112346.49,Amman,Dabouq,Royal Area,house,100.1,3,2,2,23,yes,31.983289,35.834494,0.652
111089.3,Amman,Marj Al Hamam,Airport Road Side,apartment,154.1,4,3,7,11,no,31.891316,35.819886,0.462
139495.7,Amman,Sweifieh,7th Circle Side,apartment,128.6,1,4,1,5,yes,31.948542,35.866056,0.921
92208.56,Amman,Tla Al Ali,Tla Al Ali Main,apartment,95.4,5,3,5,12,no,31.997175,35.865281,0.728
92707.93,Amman,Al Rabieh,Rabieh Main,apartment,92.5,3,3,2,8,no,31.982351,35.876421,0.415
197195.96,Amman,Dabouq,Royal Area,house,179.5,2,2,4,15,no,31.975017,35.840671,0.589
248090.87,Amman,Abdoun,North Abdoun,house,188.6,3,1,7,10,yes,31.939964,35.87877,0.492
156903.14,Amman,Marj Al Hamam,Airport Road Side,apartment,241.6,2,4,2,1,no,31.885433,35.822208,0.535
82259.86,Amman,Al Rabieh,Garden Side,apartment,69.3,5,2,1,11,yes,31.963603,35.891797,0.47
73703.91,Amman,Marj Al Hamam,New Marj,house,128.5,1,1,7,20,no,31.886594,35.83877,0.756
226756.72,Amman,Sweifieh,7th Circle Side,house,184.5,3,1,0,5,yes,31.947337,35.856873,0.736
232484.72,Amman,Sweifieh,7th Circle Side,apartment,190.7,4,1,6,1,yes,31.953149,35.859247,0.817
159309.44,Amman,Dabouq,Dabouq Villas,apartment,163.9,4,3,4,12,yes,31.979889,35.828553,0.392
188973.2,Amman,Abdoun,Embassy Area,house,142.0,3,2,5,18,no,31.95332,35.888467,0.681
160266.6,Amman,Deir Ghbar,Upper Deir Ghbar,house,176.9,3,4,1,19,yes,31.938695,35.871556,0.376
163103.15,Amman,Deir Ghbar,Upper Deir Ghbar,apartment,161.3,4,2,3,10,no,31.949576,35.857975,0.423
104446.26,Amman,Al Rabieh,Garden Side,house,125.9,1,1,0,17,no,31.978701,35.86365,0.511
121287.85,Amman,Al Rabieh,Garden Side,apartment,122.8,4,2,1,15,yes,31.98245,35.860862,0.621
135807.94,Amman,Tla Al Ali,Residential Tla Al Ali,apartment,169.5,4,2,8,13,no,31.999884,35.874447,0.347
251357.9,Amman,Dabouq,Dabouq Villas,house,155.8,3,1,6,2,yes,31.987464,35.832837,0.772
263343.69,Amman,Dabouq,Dabouq Villas,apartment,238.1,3,2,2,4,no,31.981097,35.831352,0.482
74194.36,Amman,Al Rabieh,Rabieh Main,apartment,88.0,3,3,0,9,no,31.973162,35.876754,0.286
247266.59,Amman,Shmeisani,Park Side,house,237.0,3,3,0,6,no,31.962342,35.897447,0.488
96502.69,Amman,Jubeiha,Jubeiha Center,apartment,173.0,2,2,0,18,yes,32.005957,35.870407,0.386
209360.35,Amman,Dabouq,Western Dabouq,house,151.7,2,3,0,0,yes,31.96915,35.841058,0.601
209417.93,Amman,Al Rabieh,Northern Rabieh,apartment,225.1,4,3,7,10,yes,31.981579,35.867133,0.438
103605.23,Amman,Marj Al Hamam,New Marj,apartment,161.8,3,2,2,13,no,31.88318,35.826078,0.792
81176.85,Amman,Jubeiha,University Area,house,101.8,3,2,4,10,no,32.027884,35.875404,0.461
164098.97,Amman,Jubeiha,University Area,apartment,200.2,3,3,3,9,yes,32.024835,35.880184,0.734
240623.61,Amman,Deir Ghbar,Upper Deir Ghbar,apartment,178.2,4,3,6,7,no,31.935401,35.866057,0.857
122184.27,Amman,Marj Al Hamam,Old Marj,apartment,188.6,4,2,6,14,yes,31.902108,35.846315,0.643
168400.9,Amman,Dabouq,Royal Area,apartment,118.8,6,3,3,8,no,31.996279,35.827844,0.838
151049.37,Amman,Marj Al Hamam,Airport Road Side,house,139.2,4,3,7,14,yes,31.890377,35.822358,1.0
197978.75,Amman,Abdoun,South Abdoun,apartment,160.5,2,2,3,4,yes,31.948247,35.880348,0.437
83222.77,Amman,Deir Ghbar,Lower Deir Ghbar,house,67.5,3,3,2,17,yes,31.928092,35.85919,0.373
67944.11,Amman,Marj Al Hamam,New Marj,apartment,164.8,5,1,0,22,no,31.899181,35.821349,0.362
156640.16,Amman,Abdoun,Embassy Area,apartment,138.1,4,1,4,14,yes,31.948106,35.89884,0.391
113656.55,Amman,Al Rabieh,Northern Rabieh,apartment,143.2,3,2,5,17,no,31.983915,35.864108,0.642
125717.05,Amman,Marj Al Hamam,Old Marj,house,138.1,3,3,5,10,yes,31.887796,35.835741,0.834
167099.32,Amman,Khalda,Medical City Side,house,210.8,3,1,4,15,no,31.992401,35.839083,0.538
72525.91,Amman,Khalda,Khalda Main,house,60.0,4,1,7,19,yes,31.990448,35.828941,0.902
135058.05,Amman,Al Rabieh,Rabieh Main,house,134.9,1,2,2,0,no,31.980756,35.873594,0.433
143026.84,Amman,Jubeiha,University Area,apartment,168.2,3,2,1,0,no,32.018212,35.87664,0.925
146750.0,Amman,Sweifieh,Shopping District,apartment,147.6,3,1,0,3,yes,31.950842,35.86043,0.538
189323.73,Amman,Tla Al Ali,Residential Tla Al Ali,apartment,217.7,5,1,3,10,yes,31.998206,35.85808,0.617
137346.48,Amman,Sweifieh,Shopping District,apartment,112.5,3,2,3,2,yes,31.950833,35.859225,0.648
106210.16,Amman,Khalda,University Street,apartment,166.7,3,3,0,21,no,32.001158,35.845428,0.43
278913.13,Amman,Abdoun,Embassy Area,house,200.4,3,4,3,8,no,31.937497,35.885572,0.527
120123.99,Amman,Sweifieh,7th Circle Side,apartment,166.8,2,2,4,14,no,31.961945,35.856374,0.285
52131.62,Amman,Tla Al Ali,Residential Tla Al Ali,apartment,60.0,4,2,0,12,no,32.014358,35.862332,0.682
154377.15,Amman,Dabouq,Royal Area,house,126.1,4,1,0,9,yes,31.989215,35.845991,0.399
118860.42,Amman,Sweifieh,Shopping District,house,92.6,3,2,5,3,no,31.957798,35.853366,0.718
152548.72,Amman,Marj Al Hamam,Airport Road Side,house,194.5,3,2,0,17,no,31.891526,35.82733,0.808
134326.18,Amman,Shmeisani,Residential Shmeisani,house,104.0,4,2,7,9,yes,31.964471,35.88406,0.847
225596.23,Amman,Deir Ghbar,Lower Deir Ghbar,apartment,166.8,2,3,2,0,yes,31.926822,35.858969,0.72
215111.24,Amman,Tla Al Ali,Tla Al Ali Main,house,234.8,2,3,1,7,no,31.99373,35.865165,0.511
118644.94,Amman,Sweifieh,Residential Sweifieh,apartment,124.8,4,2,1,13,yes,31.963347,35.855285,0.342
271553.7,Amman,Deir Ghbar,Lower Deir Ghbar,apartment,213.0,4,1,0,0,yes,31.932056,35.857305,0.819
212150.39,Amman,Khalda,Medical City Side,apartment,203.6,4,3,4,10,yes,31.996547,35.8402,0.674
107401.92,Amman,Marj Al Hamam,New Marj,apartment,171.3,2,3,3,13,no,31.900082,35.82777,0.601
95947.89,Amman,Marj Al Hamam,Old Marj,house,134.5,3,3,2,24,yes,31.894574,35.833939,0.722
283534.6,Amman,Al Rabieh,Rabieh Main,house,196.5,4,3,1,0,no,31.980329,35.88277,0.51
229412.1,Amman,Abdoun,South Abdoun,house,170.5,3,2,5,24,no,31.957666,35.895663,0.941
221817.06,Amman,Abdoun,South Abdoun,house,152.9,2,2,4,0,no,31.943918,35.894897,0.592
184474.83,Amman,Abdoun,South Abdoun,apartment,169.8,2,4,0,12,yes,31.946135,35.889243,0.39
148664.18,Amman,Khalda,Medical City Side,apartment,165.3,3,2,2,9,no,31.99454,35.845307,0.655
151495.67,Amman,Shmeisani,Business District,house,164.1,3,1,3,17,yes,31.964078,35.898503,0.7
207320.28,Amman,Al Rabieh,Northern Rabieh,house,187.2,3,3,1,6,no,31.985885,35.873691,0.338
214516.77,Amman,Sweifieh,7th Circle Side,house,167.4,2,3,5,3,yes,31.963125,35.854809,0.716
228905.53,Amman,Al Rabieh,Northern Rabieh,house,179.0,1,1,0,0,no,31.968383,35.873502,0.815
149268.89,Amman,Abdoun,Embassy Area,house,141.8,2,2,3,16,yes,31.943269,35.891731,0.15
173009.04,Amman,Shmeisani,Park Side,house,188.8,3,2,2,25,no,31.973269,35.893349,0.896
228776.11,Amman,Al Rabieh,Garden Side,apartment,192.2,3,2,7,11,no,31.98361,35.86938,0.983
103660.96,Amman,Marj Al Hamam,New Marj,apartment,168.6,3,1,4,6,yes,31.890966,35.831273,0.539
134712.21,Amman,Shmeisani,Business District,apartment,145.5,4,1,3,5,no,31.981386,35.881247,0.547
130110.65,Amman,Deir Ghbar,Embassy Side,house,133.5,2,1,4,8,no,31.933769,35.860308,0.563
131680.64,Amman,Tla Al Ali,Market Side,house,132.9,4,1,0,6,yes,32.005605,35.856848,0.489
114152.63,Amman,Shmeisani,Business District,apartment,152.8,4,3,2,22,no,31.975602,35.906321,0.587
67143.67,Amman,Shmeisani,Business District,house,93.2,3,2,2,23,no,31.971903,35.886656,0.4
140193.3,Amman,Marj Al Hamam,Old Marj,apartment,188.5,3,2,1,11,no,31.888091,35.841582,0.927
241029.99,Amman,Abdoun,South Abdoun,apartment,216.6,3,3,0,4,no,31.951771,35.886761,0.758
147162.64,Amman,Marj Al Hamam,New Marj,house,135.4,2,3,2,5,yes,31.901667,35.835591,1.0
252675.31,Amman,Al Rabieh,Northern Rabieh,house,191.1,2,1,5,0,yes,31.967102,35.871792,0.606
173378.77,Amman,Deir Ghbar,Lower Deir Ghbar,apartment,167.6,4,4,2,29,no,31.939644,35.857223,0.658
214772.71,Amman,Khalda,University Street,house,201.9,4,2,0,12,no,31.992647,35.841538,0.315
110308.3,Amman,Marj Al Hamam,Airport Road Side,apartment,169.3,3,2,0,10,yes,31.88762,35.819893,0.639
136255.21,Amman,Khalda,Khalda Main,apartment,157.9,3,1,3,13,yes,31.991059,35.844364,0.642
135816.99,Amman,Dabouq,Royal Area,apartment,101.5,4,3,2,0,yes,31.99213,35.821942,0.486
216982.69,Amman,Deir Ghbar,Upper Deir Ghbar,house,154.3,3,1,3,0,no,31.928433,35.855439,0.638
183569.16,Amman,Deir Ghbar,Embassy Side,apartment,144.4,3,3,6,1,yes,31.933115,35.858853,0.785
141678.77,Amman,Shmeisani,Park Side,apartment,182.3,2,3,7,16,no,31.964767,35.898139,0.87
121047.39,Amman,Jubeiha,Jubeiha Center,apartment,144.5,5,2,5,16,yes,32.004931,35.873276,0.813
282724.02,Amman,Dabouq,Dabouq Villas,house,204.0,1,3,3,0,yes,31.965189,35.827416,0.461
179026.19,Amman,Deir Ghbar,Upper Deir Ghbar,apartment,163.8,3,1,5,9,yes,31.939583,35.854561,0.626
141432.97,Amman,Jubeiha,University Area,house,174.1,2,3,4,8,no,32.017465,35.875119,0.596
140919.64,Amman,Tla Al Ali,Tla Al Ali Main,apartment,205.4,4,1,0,17,no,32.006949,35.872475,0.576
119216.46,Amman,Jubeiha,Jubeiha Center,house,156.7,2,3,4,5,no,32.032184,35.86895,0.454
178980.47,Amman,Jubeiha,Northern Jubeiha,house,186.8,3,1,4,3,no,32.017262,35.867662,0.904
251205.7,Amman,Abdoun,North Abdoun,house,195.6,3,4,5,12,yes,31.948672,35.891152,0.451
150802.36,Amman,Shmeisani,Business District,apartment,213.2,2,2,1,14,yes,31.9572,35.900416,0.475
122475.98,Amman,Al Rabieh,Northern Rabieh,house,106.9,2,4,1,8,yes,31.973671,35.865901,0.54
235340.14,Amman,Deir Ghbar,Lower Deir Ghbar,apartment,198.0,3,4,1,3,no,31.940406,35.864193,0.896
167628.76,Amman,Al Rabieh,Garden Side,apartment,233.5,3,2,5,9,yes,31.982582,35.865631,0.41
125953.73,Amman,Dabouq,Royal Area,apartment,115.3,2,1,4,4,yes,31.969367,35.838865,0.706
71659.68,Amman,Deir Ghbar,Embassy Side,apartment,60.0,4,1,7,13,no,31.940318,35.862289,0.762
384950.89,Amman,Abdoun,South Abdoun,house,212.7,3,2,4,0,no,31.959083,35.896187,0.858
152473.83,Amman,Shmeisani,Business District,house,151.2,3,1,7,6,yes,31.971578,35.883417,0.681
134796.45,Amman,Jubeiha,University Area,house,155.3,3,2,5,11,yes,32.016917,35.867386,0.757
121019.28,Amman,Marj Al Hamam,Airport Road Side,apartment,166.9,3,3,2,7,no,31.887969,35.838328,0.579
130160.2,Amman,Sweifieh,Residential Sweifieh,house,100.4,4,1,5,4,no,31.943493,35.849709,0.685
112324.86,Amman,Dabouq,Western Dabouq,apartment,123.5,2,3,8,16,no,31.990345,35.82157,0.423
166696.18,Amman,Marj Al Hamam,Old Marj,house,157.5,5,3,1,2,yes,31.890666,35.829717,0.8
175395.32,Amman,Sweifieh,Residential Sweifieh,apartment,180.6,3,1,5,13,yes,31.954349,35.859353,0.753
226122.93,Amman,Al Rabieh,Garden Side,house,148.3,3,3,5,1,yes,31.990638,35.870042,0.797
147712.34,Amman,Jubeiha,University Area,apartment,177.2,2,2,4,6,no,32.022935,35.877606,0.796
90700.43,Amman,Tla Al Ali,Residential Tla Al Ali,apartment,150.9,3,2,2,13,no,32.007234,35.854858,0.312
98217.46,Amman,Marj Al Hamam,Old Marj,apartment,188.0,3,3,2,17,yes,31.880716,35.829778,0.577
84223.31,Amman,Abdoun,South Abdoun,apartment,89.6,2,1,1,2,yes,31.960493,35.883053,0.367
106972.31,Amman,Shmeisani,Business District,apartment,138.8,2,1,4,6,no,31.972924,35.90085,0.413
62251.87,Amman,Abdoun,Embassy Area,apartment,60.0,2,2,2,7,no,31.939861,35.901854,0.443
179694.14,Amman,Khalda,Medical City Side,apartment,183.9,3,2,2,1,yes,31.997704,35.841515,0.347
251697.64,Amman,Deir Ghbar,Lower Deir Ghbar,house,188.1,2,3,4,14,no,31.947308,35.866329,1.0
196779.74,Amman,Khalda,Medical City Side,apartment,203.7,2,2,4,3,no,31.996098,35.834207,0.727
198168.19,Amman,Shmeisani,Residential Shmeisani,house,213.7,3,2,3,12,yes,31.972252,35.885457,0.56
116352.54,Amman,Al Rabieh,Rabieh Main,apartment,124.8,3,2,2,14,yes,31.98027,35.863853,0.688
78833.04,Amman,Jubeiha,Northern Jubeiha,house,89.0,3,1,1,8,no,32.020302,35.869217,0.808
76937.91,Amman,Marj Al Hamam,Old Marj,house,64.4,5,3,3,3,no,31.898665,35.832625,0.541
129389.67,Amman,Khalda,Khalda Main,apartment,122.2,2,2,4,9,yes,31.995232,35.840195,0.887
238381.35,Amman,Abdoun,South Abdoun,house,209.9,2,1,2,31,no,31.948848,35.892128,0.573
94706.01,Amman,Jubeiha,Northern Jubeiha,apartment,162.6,4,1,1,17,no,32.004963,35.860342,0.622
174466.56,Amman,Al Rabieh,Rabieh Main,apartment,155.1,3,2,3,6,no,32.000163,35.868352,0.84
226819.09,Amman,Shmeisani,Business District,house,172.9,3,3,4,6,no,31.971212,35.890106,0.857
140965.12,Amman,Al Rabieh,Garden Side,house,149.8,3,2,2,12,no,31.986476,35.858792,0.468
122331.6,Amman,Tla Al Ali,Tla Al Ali Main,apartment,237.2,2,1,0,21,no,31.999109,35.854293,0.297
211960.81,Amman,Abdoun,Embassy Area,house,135.4,3,4,0,8,yes,31.942839,35.891206,0.681
134256.59,Amman,Shmeisani,Residential Shmeisani,apartment,171.8,3,1,6,23,no,31.963514,35.903342,0.588
153207.94,Amman,Shmeisani,Residential Shmeisani,apartment,147.4,3,2,0,7,yes,31.968619,35.88552,0.929
106107.74,Amman,Shmeisani,Business District,house,125.0,3,1,0,14,no,31.964368,35.893637,0.641
143627.6,Amman,Khalda,Medical City Side,house,119.7,4,3,2,10,no,31.998409,35.834603,0.618
201189.5,Amman,Dabouq,Dabouq Villas,house,170.9,3,2,5,8,yes,31.975308,35.837884,0.494
167303.45,Amman,Dabouq,Dabouq Villas,apartment,139.0,4,2,3,17,yes,31.97492,35.831587,0.781
180871.76,Amman,Al Rabieh,Rabieh Main,apartment,197.3,3,2,3,19,yes,31.987154,35.863549,0.812
131876.63,Amman,Marj Al Hamam,New Marj,house,145.0,4,2,6,5,yes,31.89777,35.839177,0.532
42124.42,Amman,Shmeisani,Park Side,house,60.0,1,2,0,3,no,31.952654,35.890142,0.622
63565.41,Amman,Khalda,Khalda Main,house,87.5,2,1,4,17,no,31.990827,35.837301,0.554
92953.05,Amman,Dabouq,Western Dabouq,house,97.0,1,1,7,4,no,31.973891,35.821367,0.15
149699.49,Amman,Shmeisani,Residential Shmeisani,apartment,152.8,3,2,2,0,yes,31.976932,35.905496,0.607
138746.15,Amman,Dabouq,Royal Area,apartment,149.2,4,4,1,14,no,31.980309,35.839294,0.472
126683.17,Amman,Sweifieh,Shopping District,house,131.4,4,3,5,15,yes,31.972394,35.859058,0.559
157461.92,Amman,Deir Ghbar,Lower Deir Ghbar,house,142.3,3,3,1,17,no,31.925999,35.860517,0.72
246034.48,Amman,Deir Ghbar,Upper Deir Ghbar,house,163.3,2,2,2,8,yes,31.930477,35.847959,0.989
145124.06,Amman,Tla Al Ali,Tla Al Ali Main,house,200.4,1,2,4,13,yes,32.005925,35.85793,0.619
220612.95,Amman,Deir Ghbar,Upper Deir Ghbar,apartment,247.2,2,2,2,15,yes,31.934074,35.84306,0.641
150935.04,Amman,Khalda,Medical City Side,apartment,188.5,4,1,0,10,no,31.986959,35.852521,0.15
178673.26,Amman,Sweifieh,Shopping District,house,176.9,3,1,1,7,no,31.954548,35.867195,0.491
122502.23,Amman,Marj Al Hamam,Old Marj,house,139.7,4,1,0,4,yes,31.891985,35.826007,0.63
124082.78,Amman,Khalda,Medical City Side,apartment,106.8,4,2,4,1,yes,31.993452,35.839305,0.5
199831.18,Amman,Sweifieh,Shopping District,house,135.6,4,3,2,2,yes,31.950516,35.857951,0.756
87148.84,Amman,Marj Al Hamam,New Marj,apartment,145.7,3,1,0,19,yes,31.893503,35.82726,0.531
234455.75,Amman,Tla Al Ali,Residential Tla Al Ali,house,242.0,3,2,0,0,no,32.000229,35.849864,0.301
199097.36,Amman,Al Rabieh,Garden Side,house,174.0,3,3,0,3,yes,31.98772,35.865428,0.272
312008.95,Amman,Deir Ghbar,Upper Deir Ghbar,house,200.1,4,2,3,3,yes,31.931837,35.862062,0.923
219947.42,Amman,Shmeisani,Park Side,house,209.0,3,3,3,7,no,31.972217,35.886073,0.787
179795.92,Amman,Tla Al Ali,Market Side,house,161.7,4,4,0,9,no,32.00787,35.871565,0.708
106741.52,Amman,Dabouq,Western Dabouq,apartment,110.7,2,2,5,10,yes,31.97067,35.837341,0.336
163876.97,Amman,Tla Al Ali,Tla Al Ali Main,house,160.3,4,1,1,5,no,32.01121,35.854138,0.684
117106.77,Amman,Tla Al Ali,Market Side,apartment,194.1,1,2,0,5,yes,32.015549,35.862009,0.169
97396.54,Amman,Jubeiha,Northern Jubeiha,house,169.8,2,1,6,22,yes,32.021271,35.872092,0.513
161909.43,Amman,Tla Al Ali,Market Side,house,113.2,5,1,8,5,yes,32.003661,35.870099,0.905
215689.9,Amman,Al Rabieh,Rabieh Main,apartment,217.5,2,1,2,0,no,31.976554,35.878679,0.663
64007.73,Amman,Shmeisani,Residential Shmeisani,apartment,76.6,4,2,3,17,no,31.964467,35.889652,0.777
126734.94,Amman,Abdoun,Embassy Area,house,89.1,4,3,4,18,no,31.955744,35.873254,0.759
138194.81,Amman,Jubeiha,Jubeiha Center,house,198.4,2,2,4,12,no,32.017992,35.870865,0.686
133513.62,Amman,Tla Al Ali,Tla Al Ali Main,house,177.8,3,1,6,13,no,32.000079,35.860552,0.372
126713.28,Amman,Shmeisani,Residential Shmeisani,apartment,168.2,2,3,5,13,no,31.976362,35.890868,0.628
365937.61,Amman,Abdoun,South Abdoun,house,208.6,3,2,1,4,no,31.949729,35.888904,0.984
125096.25,Amman,Sweifieh,7th Circle Side,apartment,100.3,4,2,7,7,yes,31.939522,35.849874,0.807
76728.27,Amman,Dabouq,Royal Area,apartment,63.6,4,2,0,9,no,31.963279,35.823586,0.765
164597.76,Amman,Deir Ghbar,Lower Deir Ghbar,apartment,156.1,3,3,4,14,yes,31.934014,35.85935,0.37
220360.55,Amman,Dabouq,Royal Area,house,162.8,2,3,4,3,no,31.97568,35.841092,0.557
224770.46,Amman,Dabouq,Western Dabouq,apartment,187.7,3,3,6,6,yes,31.968457,35.827141,0.641
121293.81,Amman,Deir Ghbar,Embassy Side,apartment,107.3,4,1,4,10,yes,31.943403,35.845676,0.626
99231.16,Amman,Tla Al Ali,Tla Al Ali Main,house,106.4,1,1,3,4,yes,32.004303,35.862227,0.781
116036.2,Amman,Jubeiha,University Area,house,150.6,3,1,5,5,no,32.016806,35.871831,0.551
225524.21,Amman,Deir Ghbar,Upper Deir Ghbar,apartment,189.0,4,2,1,6,yes,31.924377,35.861225,0.584
313151.75,Amman,Abdoun,South Abdoun,house,194.4,3,3,7,7,yes,31.93386,35.878993,0.744
167926.03,Amman,Abdoun,South Abdoun,house,109.7,5,3,5,9,yes,31.946068,35.889581,0.439
186403.1,Amman,Abdoun,North Abdoun,apartment,185.2,4,2,0,21,yes,31.968665,35.892368,0.582
216166.19,Amman,Shmeisani,Park Side,house,175.2,1,3,9,0,yes,31.969063,35.898927,0.568
186959.25,Amman,Tla Al Ali,Tla Al Ali Main,house,172.2,5,2,4,11,yes,32.002844,35.870228,0.84
165288.2,Amman,Dabouq,Dabouq Villas,house,142.2,2,2,2,17,yes,31.965881,35.822999,0.462
164605.94,Amman,Abdoun,Embassy Area,apartment,111.4,3,2,5,7,yes,31.962987,35.885594,1.0
271781.55,Amman,Al Rabieh,Northern Rabieh,apartment,296.0,2,2,3,9,no,31.985776,35.864308,0.307
91946.81,Amman,Shmeisani,Park Side,house,89.5,3,1,0,3,no,31.98006,35.892516,0.494
232039.0,Amman,Abdoun,South Abdoun,house,137.9,4,2,1,0,no,31.951535,35.893241,0.68
331781.26,Amman,Sweifieh,7th Circle Side,house,246.2,3,3,2,3,yes,31.956376,35.863924,0.749
127076.0,Amman,Al Rabieh,Garden Side,house,119.3,4,1,4,18,no,31.990392,35.873883,0.551
125140.95,Amman,Tla Al Ali,Market Side,apartment,117.3,3,1,7,0,yes,31.999278,35.869223,0.556
273344.47,Amman,Deir Ghbar,Lower Deir Ghbar,house,184.5,6,1,0,3,no,31.925812,35.856238,0.642
111065.27,Amman,Deir Ghbar,Upper Deir Ghbar,house,99.2,2,2,2,16,yes,31.927958,35.865572,0.458
170462.02,Amman,Marj Al Hamam,Airport Road Side,house,219.3,3,2,4,7,no,31.881981,35.834454,0.571
172775.75,Amman,Dabouq,Royal Area,apartment,190.0,1,2,0,20,no,31.97964,35.829476,0.731
132149.49,Amman,Abdoun,South Abdoun,apartment,113.2,3,2,8,19,no,31.939268,35.893849,0.811
148344.87,Amman,Jubeiha,Northern Jubeiha,apartment,210.1,3,2,3,0,no,32.016413,35.877576,0.482
112959.95,Amman,Shmeisani,Park Side,apartment,153.2,1,4,5,14,no,31.980668,35.887165,0.693
206255.24,Amman,Dabouq,Dabouq Villas,apartment,202.8,4,1,1,21,yes,31.98351,35.824387,0.694
62477.85,Amman,Marj Al Hamam,New Marj,apartment,91.1,1,3,6,7,yes,31.906376,35.826837,0.522
195327.45,Amman,Tla Al Ali,Tla Al Ali Main,apartment,231.2,3,2,5,4,no,31.996566,35.865798,0.594
184101.46,Amman,Marj Al Hamam,Old Marj,house,198.6,4,3,3,8,no,31.886614,35.811757,0.73
132818.18,Amman,Jubeiha,Jubeiha Center,apartment,185.3,3,3,1,4,yes,32.017773,35.858519,0.468
132037.41,Amman,Al Rabieh,Garden Side,apartment,168.0,2,2,0,13,no,31.974605,35.862035,0.496
105320.84,Amman,Sweifieh,Residential Sweifieh,house,83.9,5,1,1,10,no,31.958485,35.852503,0.48
98275.52,Amman,Sweifieh,7th Circle Side,house,104.7,1,1,3,8,no,31.960512,35.853646,0.755
